,central_d,delay,event_label,event_length,event_recalled,events,fc,movie,net1_label,net2_label,path_length,percent_events,peri_d,subject,window,fc_mc,boundary_diff
2284,3.0,0,3,51.0,1.0,3,0.3223156717717082,barmaid,antHC,PMN,1.9045917728753723,1.0,6.5,sub-126,event_start,0.10851278433392642,-0.22823008545674384
2285,1.5,0,4,24.0,1.0,4,0.36690637550214794,barmaid,antHC,PMN,1.2256135602458584,1.0,6.5,sub-126,event_start,0.15310348806436613,0.8815838545560837
2286,5.5,0,5,91.0,1.0,5,0.8919606596827112,barmaid,antHC,PMN,1.8061366343666059,1.0,6.5,sub-126,event_start,0.6781577722449295,-0.2842114120721817
2287,1.0,0,6,41.0,1.0,6,0.4502917218780101,barmaid,antHC,PMN,2.2203029994939993,1.0,10.0,sub-126,event_start,0.23648883444022828,0.2513118991628289
2288,4.0,0,7,98.0,1.0,7,0.08238694711621668,barmaid,antHC,PMN,1.9407397967179854,1.0,12.5,sub-126,event_start,-0.13141594032156512,-0.08509464282542467
2289,0.5,0,8,31.0,1.0,8,0.306896953253563,barmaid,antHC,PMN,1.8754695981731595,1.0,10.0,sub-126,event_start,0.09309406581578117,-0.05748093407601118
2290,0.0,0,9,37.0,0.0,9,0.42001342108872497,barmaid,antHC,PMN,1.9407756074539286,1.0,0.0,sub-126,event_start,0.20621053365094316,-0.4187751039862633
2291,0.0,0,10,54.0,1.0,10,0.34209222516459703,barmaid,antHC,PMN,2.3554869345792735,1.0,6.0,sub-126,event_start,0.12828933772681522,0.18179644085466862
2292,2.0,0,11,63.0,1.0,11,0.03796138393992166,barmaid,antHC,PMN,2.431786548407237,1.0,5.5,sub-126,event_start,-0.17584150349786015,0.42390477657318115
2293,1.0,0,12,63.0,1.0,12,-0.08090015703975952,barmaid,antHC,PMN,1.7099451837009187,1.0,10.5,sub-126,event_start,-0.2947030444775413,-0.2180229052901268
2294,1.0,0,13,81.0,1.0,13,0.5012555676392135,barmaid,antHC,PMN,3.051571043923566,1.0,4.0,sub-126,event_start,0.2874526802014317,0.4531801789999008
2295,6.0,0,14,111.0,1.0,14,-0.38897833738850984,barmaid,antHC,PMN,1.5687338899508019,1.0,12.5,sub-126,event_start,-0.6027812248262916,0.15687941014766693
2296,5.0,2,1,48.0,1.0,1,0.5521929270566054,barmaid,antHC,PMN,1.7800180784191628,0.42857142857142855,5.0,sub-127,event_start,0.4047718696231643,-0.3120276667177677
2297,0.0,2,2,32.0,0.0,2,0.47094493616259925,barmaid,antHC,PMN,2.58792652380861,0.42857142857142855,0.0,sub-127,event_start,0.32352387872915817,0.002346023917198181
2298,7.0,2,3,51.0,1.0,3,-0.06449846882931876,barmaid,antHC,PMN,2.7193130100554703,0.42857142857142855,9.0,sub-127,event_start,-0.21191952626275984,0.1861970815807581
2299,0.0,2,4,24.0,0.0,4,-0.26440622370431927,barmaid,antHC,PMN,2.084459875868965,0.42857142857142855,0.0,sub-127,event_start,-0.41182728113776035,0.15327095985412598
2300,2.0,2,5,91.0,1.0,5,0.24138363432194598,barmaid,antHC,PMN,2.034324388996561,0.42857142857142855,1.0,sub-127,event_start,0.0939625768885049,0.4196582157164812
2301,0.0,2,6,41.0,0.0,6,0.27504876439817244,barmaid,antHC,PMN,2.380160971921375,0.42857142857142855,0.0,sub-127,event_start,0.12762770696473136,0.6093320022337139
2302,0.0,2,7,98.0,0.0,7,0.0617203458943256,barmaid,antHC,PMN,1.3211939064983385,0.42857142857142855,0.0,sub-127,event_start,-0.08570071153911549,0.787731658667326
2303,0.5,2,8,31.0,1.0,8,0.8165471413955543,barmaid,antHC,PMN,2.2547167136100272,0.42857142857142855,4.5,sub-127,event_start,0.6691260839621131,-0.2601003311574459
2304,0.0,2,9,37.0,0.0,9,0.26196997784022735,barmaid,antHC,PMN,2.128688941449374,0.42857142857142855,0.0,sub-127,event_start,0.11454892040678627,-1.9081860929727554
2305,0.0,2,10,54.0,1.0,10,0.18330666206201504,barmaid,antHC,PMN,2.0348146437864645,0.42857142857142855,10.5,sub-127,event_start,0.03588560462857396,-3.048696346580982
2306,0.0,2,11,63.0,0.0,11,0.21431907066145986,barmaid,antHC,PMN,2.571369685341115,0.42857142857142855,0.0,sub-127,event_start,0.06689801322801878,-0.4460713863372803
2307,0.0,2,12,63.0,0.0,12,-0.08501620539279175,barmaid,antHC,PMN,2.973172224575779,0.42857142857142855,0.0,sub-127,event_start,-0.23243726282623284,-0.42421746253967285
2308,0.0,2,13,81.0,0.0,13,-0.43928221765123115,barmaid,antHC,PMN,1.7854917516443918,0.42857142857142855,0.0,sub-127,event_start,-0.5867032750846722,0.09549089567735791
2309,4.5,2,14,111.0,1.0,14,0.48904523719834225,barmaid,antHC,PMN,1.5359457711679034,0.42857142857142855,4.0,sub-127,event_start,0.34162417976490117,0.23975223302841187
2310,10.5,2,1,48.0,1.0,1,-0.13304186960316175,barmaid,antHC,PMN,2.113865086116117,0.57,30.5,sub-128,event_start,-0.4133847853166035,1.4483969658613205
2311,0.0,2,2,32.0,0.0,2,0.26670097423392497,barmaid,antHC,PMN,1.94094178586513,0.57,0.0,sub-128,event_start,-0.01364194147951675,-0.08958560228347778
2312,0.0,2,3,51.0,0.0,3,0.4581029082773839,barmaid,antHC,PMN,2.3160928588286462,0.57,0.5,sub-128,event_start,0.1777599925639422,1.7858685553073883
2313,0.0,2,4,24.0,0.0,4,0.12189225590343607,barmaid,antHC,PMN,2.232806759547426,0.57,0.0,sub-128,event_start,-0.15845065981000567,-2.6436233669519424
2314,4.0,2,5,91.0,1.0,5,0.15201447342691635,barmaid,antHC,PMN,1.7274466399830297,0.57,10.5,sub-128,event_start,-0.12832844228652537,-0.32106010615825653
2315,2.0,2,6,41.0,1.0,6,0.5654928634108369,barmaid,antHC,PMN,1.2677371848989132,0.57,9.5,sub-128,event_start,0.2851499476973952,0.6898114485666156
2316,1.5,2,7,98.0,1.0,7,0.8712938627337582,barmaid,antHC,PMN,2.8390892566830863,0.57,7.5,sub-128,event_start,0.5909509470203165,1.058984398841858
2317,1.0,2,8,31.0,1.0,8,-0.31659049072018847,barmaid,antHC,PMN,2.1699888609923303,0.57,8.0,sub-128,event_start,-0.5969334064336302,-0.2779601439833641
2318,0.0,2,9,37.0,0.0,9,0.16110273836435554,barmaid,antHC,PMN,1.7426202573979357,0.57,0.0,sub-128,event_start,-0.11924017734908618,-0.21282728761434555
2319,0.0,2,10,54.0,0.0,10,0.5276387703876275,barmaid,antHC,PMN,1.3829861448523821,0.57,0.0,sub-128,event_start,0.2472958546741858,-0.21281976997852325
2320,0.5,2,11,63.0,1.0,11,0.7688809961508004,barmaid,antHC,PMN,1.5857679294936542,0.57,14.5,sub-128,event_start,0.4885380804373587,-0.021939001977443695
2321,0.0,2,12,63.0,0.0,12,0.6217910151207885,barmaid,antHC,PMN,2.4512057102293956,0.57,0.0,sub-128,event_start,0.3414480994073468,0.3951738146133721
2322,0.5,2,13,81.0,1.0,13,-0.02343355734331277,barmaid,antHC,PMN,2.7074938666616597,0.57,4.0,sub-128,event_start,-0.3037764730567545,0.14550744742155075
2323,3.0,2,14,111.0,1.0,14,-0.13416578087974723,barmaid,antHC,PMN,1.5432614380160938,0.57,17.5,sub-128,event_start,-0.41450869659318895,2.3349489569664
2324,8.0,2,1,48.0,1.0,1,0.4146054267801664,barmaid,antHC,PMN,1.4127513365054618,0.57,9.5,sub-129,event_start,0.2531818822484757,-0.46426554554636823
2325,0.0,2,2,32.0,0.0,2,0.862650461511587,barmaid,antHC,PMN,2.0387030755811058,0.57,0.0,sub-129,event_start,0.7012269169798964,-0.01743622124195099
2326,3.0,2,3,51.0,1.0,3,0.346199099609726,barmaid,antHC,PMN,2.0603877337994434,0.57,12.5,sub-129,event_start,0.18477555507803536,0.2545832106843591
2327,0.0,2,4,24.0,0.0,4,0.2777446767232142,barmaid,antHC,PMN,3.104343899519512,0.57,0.0,sub-129,event_start,0.11632113219152354,-0.2362754140049219
2328,0.0,2,5,91.0,0.0,5,-0.5862626837364147,barmaid,antHC,PMN,2.698826747349496,0.57,0.0,sub-129,event_start,-0.7476862282681053,0.3083818219602108
2329,0.5,2,6,41.0,1.0,6,-0.2799626749900811,barmaid,antHC,PMN,3.200307959875223,0.57,5.0,sub-129,event_start,-0.4413862195217717,-0.12352463975548744
2330,0.0,2,7,98.0,0.0,7,-0.6483518413447801,barmaid,antHC,PMN,2.5831460117953813,0.57,0.0,sub-129,event_start,-0.8097753858764707,-0.23076480254530907
2331,0.0,2,8,31.0,0.0,8,-0.08617390412679231,barmaid,antHC,PMN,2.9400872395691464,0.57,0.0,sub-129,event_start,-0.24759744865848293,-0.18818016909062862
2332,0.0,2,9,37.0,1.0,9,-0.3402265156525411,barmaid,antHC,PMN,2.067999836836828,0.57,5.0,sub-129,event_start,-0.5016500601842317,0.11721943132579327
2333,0.0,2,10,54.0,1.0,10,0.3071240355823879,barmaid,antHC,PMN,3.1819842585289315,0.57,1.5,sub-129,event_start,0.14570049105069724,0.28400194784626365
2334,0.5,2,11,63.0,1.0,11,-0.6205593653765072,barmaid,antHC,PMN,2.1306153900166387,0.57,12.5,sub-129,event_start,-0.7819829099081979,-0.023943476378917694
2335,0.0,2,12,63.0,0.0,12,0.21597829140988734,barmaid,antHC,PMN,3.0669976109137944,0.57,0.0,sub-129,event_start,0.0545547468781967,0.3402930870652199
2336,0.5,2,13,81.0,1.0,13,-0.4733990120674165,barmaid,antHC,PMN,2.0120471561363367,0.57,6.5,sub-129,event_start,-0.6348225565991071,-0.045406632125377655
2337,3.5,2,14,111.0,1.0,14,0.2835807824171057,barmaid,antHC,PMN,2.405667257981429,0.57,6.0,sub-129,event_start,0.12215723788541508,-0.12100278120487928
2338,0.0,2,1,48.0,0.0,1,1.3361750164016533,barmaid,antHC,PMN,2.4773034940822476,0.43,0.0,sub-130,event_start,1.3788001220701218,0.29916147887706757
2339,0.0,2,2,32.0,0.0,2,-0.08380668563909244,barmaid,antHC,PMN,2.7401515796148264,0.43,0.0,sub-130,event_start,-0.0411815799706239,-0.22812924534082413
2340,5.5,2,3,51.0,1.0,3,-0.2812791916999659,barmaid,antHC,PMN,2.3641359118063945,0.43,5.0,sub-130,event_start,-0.23865408603149735,-2.7911950647830963
2341,0.0,2,4,24.0,0.0,4,-0.003418501124125714,barmaid,antHC,PMN,3.053188512447743,0.43,0.0,sub-130,event_start,0.03920660454434283,-1.3838201016187668
2342,1.5,2,5,91.0,1.0,5,-0.49614364887459717,barmaid,antHC,PMN,2.481743594579353,0.43,1.5,sub-130,event_start,-0.4535185432061286,-2.194864025339484
2343,0.0,2,6,41.0,0.0,6,-0.11997133684400789,barmaid,antHC,PMN,3.396063941671071,0.43,0.0,sub-130,event_start,-0.07734623117553935,-3.7220556885004044
2344,2.5,2,7,98.0,1.0,7,-0.7121923460563616,barmaid,antHC,PMN,2.970979349070402,0.43,0.5,sub-130,event_start,-0.6695672403878931,-2.122700482606888
2345,0.0,2,8,31.0,0.0,8,-0.47407293954901425,barmaid,antHC,PMN,2.7829660194520778,0.43,0.0,sub-130,event_start,-0.4314478338805457,2.554217740893364
2346,0.0,2,9,37.0,0.0,9,-0.21757513180146226,barmaid,antHC,PMN,2.1722089663805093,0.43,0.0,sub-130,event_start,-0.1749500261329937,-0.40992921590805054
2347,0.0,2,10,54.0,0.0,10,0.1506561616541736,barmaid,antHC,PMN,3.2613564394877996,0.43,0.0,sub-130,event_start,0.19328126732264211,1.9182616993784904
2348,1.5,2,11,63.0,1.0,11,-0.7540576381401113,barmaid,antHC,PMN,2.3054303974323322,0.43,7.0,sub-130,event_start,-0.7114325324716427,-0.5669455975294113
2349,0.0,2,12,63.0,0.0,12,0.08328919568498762,barmaid,antHC,PMN,2.2082270999368228,0.43,0.0,sub-130,event_start,0.12591430135345616,0.20760631561279297
2350,0.5,2,13,81.0,1.0,13,0.12156643593512524,barmaid,antHC,PMN,2.7421026280566494,0.43,5.5,sub-130,event_start,0.16419154160359378,-0.674716167151928
2351,5.0,2,14,111.0,1.0,14,-0.16085990163719738,barmaid,antHC,PMN,2.2263937651332335,0.43,9.5,sub-130,event_start,-0.11823479596872884,1.8688835054636002
2352,6.5,2,15,62.0,1.0,1,-0.23362200964179422,bluestreets,antHC,PMN,1.6680566395802423,0.5,11.5,sub-000,event_start,-0.357435643603376,-0.5368968397378922
2353,0.0,2,16,61.0,1.0,2,0.5096104314397913,bluestreets,antHC,PMN,2.4632081259993353,0.5,6.0,sub-000,event_start,0.3857967974782096,-1.1069658175110817
2354,4.0,2,17,62.0,1.0,3,-0.038029268642917946,bluestreets,antHC,PMN,1.9619288021544286,0.5,7.0,sub-000,event_start,-0.16184290260449968,-0.37615105882287025
2355,1.5,2,18,67.0,1.0,4,0.3438774643623541,bluestreets,antHC,PMN,2.3550527616178836,0.5,1.0,sub-000,event_start,0.22006383040077238,-1.1361610442399979
2356,1.0,2,19,60.0,1.0,5,0.011454163108162519,bluestreets,antHC,PMN,1.8486175426197196,0.5,13.5,sub-000,event_start,-0.11235947085341921,1.0620857570320368
2357,0.0,2,20,52.0,0.0,6,0.42265227436922825,bluestreets,antHC,PMN,2.5921620926951197,0.5,0.0,sub-000,event_start,0.2988386404076465,-1.6457355916500092
2358,0.0,2,21,67.0,1.0,7,-0.14757036140664812,bluestreets,antHC,PMN,2.8577006737441324,0.5,9.0,sub-000,event_start,-0.2713839953682299,1.2319712787866592
2359,0.0,2,22,43.0,0.0,8,-0.29888234107932404,bluestreets,antHC,PMN,2.21295970307196,0.5,0.0,sub-000,event_start,-0.4226959750409058,1.4315246362239122
2360,0.0,2,23,71.0,0.0,9,0.14936058904195962,bluestreets,antHC,PMN,1.8488332449120495,0.5,0.0,sub-000,event_start,0.02554695508037788,1.3643278628587723
2361,0.0,2,24,75.0,0.0,10,0.3815976884379917,bluestreets,antHC,PMN,2.5245170649583852,0.5,0.0,sub-000,event_start,0.25778405447640995,0.3498228155076504
2362,0.0,2,25,59.0,0.0,11,-0.06625066008958012,bluestreets,antHC,PMN,2.7551025977239667,0.5,0.0,sub-000,event_start,-0.19006429405116188,0.479575514793396
2363,0.0,2,26,20.0,0.0,12,-0.27830383626134275,bluestreets,antHC,PMN,2.8108830844408597,0.5,0.0,sub-000,event_start,-0.4021174702229245,-0.4186331629753113
2364,0.0,2,27,17.0,0.0,13,-0.30150640990984723,bluestreets,antHC,PMN,2.5581488760493474,0.5,0.0,sub-000,event_start,-0.42532004387142897,0.12389521114528179
2365,6.5,2,28,89.0,1.0,14,-0.1248731345056084,bluestreets,antHC,PMN,1.4798916330069147,0.5,15.5,sub-000,event_start,-0.24868676846719012,2.276355504989624
2366,5.5,2,15,62.0,1.0,1,0.159884429797391,bluestreets,antHC,PMN,2.4148917199486712,0.9285714285714286,13.5,sub-101,event_start,0.0045915514759466425,0.8014546036720276
2367,2.5,2,16,61.0,1.0,2,0.059519481194945906,bluestreets,antHC,PMN,1.4836289547660773,0.9285714285714286,9.0,sub-101,event_start,-0.09577339712649846,1.5288460701704025
2368,5.0,2,17,62.0,1.0,3,0.7031966430190284,bluestreets,antHC,PMN,2.166130331696087,0.9285714285714286,19.0,sub-101,event_start,0.5479037646975841,-0.36676546931266785
2369,2.0,2,18,67.0,1.0,4,0.21201178331869555,bluestreets,antHC,PMN,1.587485244323199,0.9285714285714286,7.0,sub-101,event_start,0.056718904997251185,-0.5919419899582863
2370,0.5,2,19,60.0,1.0,5,0.6061965245329458,bluestreets,antHC,PMN,1.8652226068004925,0.9285714285714286,10.5,sub-101,event_start,0.4509036462115015,1.7465053126215935
2371,0.0,2,20,52.0,1.0,6,0.3852363431944992,bluestreets,antHC,PMN,2.243672826254622,0.9285714285714286,2.5,sub-101,event_start,0.2299434648730548,-1.1683107949793339
2372,0.0,2,21,67.0,1.0,7,0.18095262434978812,bluestreets,antHC,PMN,1.385381694689211,0.9285714285714286,23.0,sub-101,event_start,0.025659746028343755,-0.40939728170633316
2373,4.0,2,22,43.0,1.0,8,0.8129482767805482,bluestreets,antHC,PMN,1.9956368810978071,0.9285714285714286,11.5,sub-101,event_start,0.6576553984591038,-0.7007829248905182
2374,0.0,2,23,71.0,1.0,9,0.31767256681672945,bluestreets,antHC,PMN,1.9654969779530165,0.9285714285714286,17.5,sub-101,event_start,0.16237968849528508,1.907320350408554
2375,7.0,2,24,75.0,1.0,10,0.3493869845120503,bluestreets,antHC,PMN,2.0188301278775858,0.9285714285714286,23.0,sub-101,event_start,0.19409410619060594,3.061258167028427
2376,2.0,2,25,59.0,1.0,11,0.3025906049126994,bluestreets,antHC,PMN,1.5479073054434285,0.9285714285714286,10.0,sub-101,event_start,0.14729772659125503,-1.866956852376461
2377,1.0,2,26,20.0,1.0,12,0.6327402868644366,bluestreets,antHC,PMN,1.6706970435170814,0.9285714285714286,2.0,sub-101,event_start,0.4774474085429923,-1.9216646403074265
2378,0.0,2,27,17.0,0.0,13,0.5757964280921936,bluestreets,antHC,PMN,1.7387253029312137,0.9285714285714286,0.0,sub-101,event_start,0.4205035497707492,0.24451305717229843
2379,5.0,2,28,89.0,1.0,14,0.5499957650588402,bluestreets,antHC,PMN,2.1246080511902936,0.9285714285714286,16.0,sub-101,event_start,0.39470288673739584,2.900262624025345
2380,9.5,0,15,62.0,1.0,1,-0.1675513008115254,bluestreets,antHC,PMN,2.538381843406896,0.42857142857142855,6.0,sub-102,event_start,-0.25542551538796743,-0.1409682184457779
2381,0.0,0,16,61.0,1.0,2,-0.07267380526246899,bluestreets,antHC,PMN,2.243018896684831,0.42857142857142855,1.5,sub-102,event_start,-0.16054801983891104,-0.516363725066185
2382,1.0,0,17,62.0,1.0,3,0.10449260674574301,bluestreets,antHC,PMN,2.2072379743746775,0.42857142857142855,1.0,sub-102,event_start,0.016618392169300972,-0.06642723828554153
2383,0.0,0,18,67.0,0.0,4,0.16563917516881232,bluestreets,antHC,PMN,2.662499924347354,0.42857142857142855,0.0,sub-102,event_start,0.07776496059237029,0.17065468430519104
2384,1.0,0,19,60.0,1.0,5,-0.19959716884882353,bluestreets,antHC,PMN,1.8514869054082936,0.42857142857142855,1.5,sub-102,event_start,-0.28747138342526557,-1.3377994373440742
2385,0.0,0,20,52.0,0.0,6,0.3675415524312733,bluestreets,antHC,PMN,2.0349511751284863,0.42857142857142855,0.0,sub-102,event_start,0.2796673378548312,1.1063236966729164
2386,0.0,0,21,67.0,0.0,7,0.24849350641853105,bluestreets,antHC,PMN,2.105318150942138,0.42857142857142855,0.0,sub-102,event_start,0.160619291842089,1.1285176873207092
2387,0.0,0,22,43.0,0.0,8,0.22715855455654854,bluestreets,antHC,PMN,2.250871714346141,0.42857142857142855,0.0,sub-102,event_start,0.1392843399801065,-0.2071644365787506
2388,0.0,0,23,71.0,0.0,9,0.10905971348582581,bluestreets,antHC,PMN,1.9053983580995666,0.42857142857142855,0.0,sub-102,event_start,0.021185498909383774,1.4206692725419998
2389,1.0,0,24,75.0,1.0,10,0.35733961031706457,bluestreets,antHC,PMN,1.4549986027416768,0.42857142857142855,0.5,sub-102,event_start,0.26946539574062256,-2.3713603168725967
2390,0.0,0,25,59.0,0.0,11,0.6782836609562971,bluestreets,antHC,PMN,2.383516725782219,0.42857142857142855,0.0,sub-102,event_start,0.590409446379855,2.2544626221060753
2391,0.0,0,26,20.0,0.0,12,-0.0228116124085323,bluestreets,antHC,PMN,2.036294400833967,0.42857142857142855,0.0,sub-102,event_start,-0.11068582698497434,3.9396335780620575
2392,0.0,0,27,17.0,0.0,13,0.25049403502527334,bluestreets,antHC,PMN,2.371447399702404,0.42857142857142855,0.0,sub-102,event_start,0.1626198204488313,1.696544125676155
2393,3.5,0,28,89.0,1.0,14,-0.0043598072030733475,bluestreets,antHC,PMN,1.9301026029230524,0.42857142857142855,0.5,sub-102,event_start,-0.09223402177951538,0.23671779669166426
2394,7.0,0,15,62.0,1.0,1,-0.833445024704525,bluestreets,antHC,PMN,2.339080358393342,0.5,3.0,sub-103,event_start,-0.9845515997964254,1.247907595068682
2395,0.0,0,16,61.0,0.0,2,0.08100874156577657,bluestreets,antHC,PMN,1.9548279406387383,0.5,0.0,sub-103,event_start,-0.07009783352612377,0.6693303883075714
2396,3.5,0,17,62.0,1.0,3,0.33677910245892234,bluestreets,antHC,PMN,2.3391050808254925,0.5,2.0,sub-103,event_start,0.185672527367022,-3.067283272743225
2397,0.5,0,18,67.0,1.0,4,0.09973266114778782,bluestreets,antHC,PMN,1.5376739869008922,0.5,2.5,sub-103,event_start,-0.05137391394411252,0.3925283318385482
2398,3.5,0,19,60.0,1.0,5,0.6272878876381506,bluestreets,antHC,PMN,2.5452466057084373,0.5,2.0,sub-103,event_start,0.47618131254625023,0.05950866639614105
2399,0.0,0,20,52.0,0.0,6,-0.05997410598429476,bluestreets,antHC,PMN,2.585858153153529,0.5,0.0,sub-103,event_start,-0.2110806810761951,-0.6698988378047943
2400,0.0,0,21,67.0,1.0,7,-0.09484450565333565,bluestreets,antHC,PMN,2.4265624244501933,0.5,5.0,sub-103,event_start,-0.24595108074523597,0.11693786084651947
2401,0.0,0,22,43.0,0.0,8,-0.028462614663613873,bluestreets,antHC,PMN,2.166812234561552,0.5,0.0,sub-103,event_start,-0.17956918975551422,1.90451218187809
2402,0.0,0,23,71.0,0.0,9,0.13764129913484652,bluestreets,antHC,PMN,2.392186333085171,0.5,0.0,sub-103,event_start,-0.013465275957053824,1.7476262003183365
2403,5.0,0,24,75.0,1.0,10,-0.04164749991182201,bluestreets,antHC,PMN,1.9816002793073573,0.5,3.5,sub-103,event_start,-0.19275407500372235,0.8222398795187473
2404,0.0,0,25,59.0,0.0,11,0.34055570442442984,bluestreets,antHC,PMN,3.0949367729048256,0.5,0.0,sub-103,event_start,0.1894491293325295,-1.350377470254898
2405,0.0,0,26,20.0,0.0,12,-0.5654256814767121,bluestreets,antHC,PMN,2.6989155748604077,0.5,0.0,sub-103,event_start,-0.7165322565686125,2.5334927663207054
2406,0.0,0,27,17.0,0.0,13,-0.2598614655706939,bluestreets,antHC,PMN,2.576501881735606,0.5,0.0,sub-103,event_start,-0.41096804066259424,-0.9270433336496353
2407,5.5,0,28,89.0,1.0,14,-0.17185494518303704,bluestreets,antHC,PMN,1.252620592418079,0.5,1.5,sub-103,event_start,-0.3229615202749374,2.29681646078825
2408,5.0,2,15,62.0,1.0,1,0.45389200762086523,bluestreets,antHC,PMN,2.4434394656981464,0.7142857142857143,9.5,sub-104,event_start,0.16875342268411148,0.8494016537442803
2409,0.0,2,16,61.0,1.0,2,0.043998578049399696,bluestreets,antHC,PMN,2.7860787126505193,0.7142857142857143,4.0,sub-104,event_start,-0.24114000688735407,2.779043734073639
2410,3.0,2,17,62.0,1.0,3,-0.36203619180111574,bluestreets,antHC,PMN,1.4302058507696322,0.7142857142857143,0.5,sub-104,event_start,-0.6471747767378695,1.9074383974075317
2411,0.0,2,18,67.0,0.0,4,0.7913486704526163,bluestreets,antHC,PMN,2.3865726006416867,0.7142857142857143,0.0,sub-104,event_start,0.5062100855158624,-2.0135844945907593
2412,2.5,2,19,60.0,1.0,5,0.05076739299533164,bluestreets,antHC,PMN,2.290963117940528,0.7142857142857143,11.5,sub-104,event_start,-0.2343711919414221,4.404878407716751
2413,0.0,2,20,52.0,0.0,6,0.027508218183078675,bluestreets,antHC,PMN,2.1387142505465486,0.7142857142857143,0.0,sub-104,event_start,-0.25763036675367507,0.7327081029070541
2414,0.0,2,21,67.0,1.0,7,0.14978493063566317,bluestreets,antHC,PMN,2.004804583541374,0.7142857142857143,8.5,sub-104,event_start,-0.1353536543010906,0.22867451608181
2415,3.0,2,22,43.0,1.0,8,0.3215840893082114,bluestreets,antHC,PMN,1.7795672928675739,0.7142857142857143,4.0,sub-104,event_start,0.03644550437145766,2.8631187761202455
2416,0.5,2,23,71.0,1.0,9,0.423101827555094,bluestreets,antHC,PMN,1.7828708487323868,0.7142857142857143,0.5,sub-104,event_start,0.13796324261834025,2.0963803827762604
2417,6.0,2,24,75.0,1.0,10,0.4568352448672584,bluestreets,antHC,PMN,1.7400077321870846,0.7142857142857143,2.5,sub-104,event_start,0.17169665993050465,0.44573014974594116
2418,1.0,2,25,59.0,1.0,11,0.5052759615351367,bluestreets,antHC,PMN,1.4197578921039848,0.7142857142857143,5.0,sub-104,event_start,0.2201373765983829,-0.910931184887886
2419,0.0,2,26,20.0,0.0,12,0.7297027076335746,bluestreets,antHC,PMN,1.4250823451673458,0.7142857142857143,0.0,sub-104,event_start,0.44456412269682083,0.9372763335704803
2420,0.0,2,27,17.0,0.0,13,0.7652470180065357,bluestreets,antHC,PMN,2.1084023802263507,0.7142857142857143,0.0,sub-104,event_start,0.48010843306978196,1.5183499716222286
2421,3.0,2,28,89.0,1.0,14,0.21700116518815096,bluestreets,antHC,PMN,1.4707207840423155,0.7142857142857143,9.5,sub-104,event_start,-0.0681374197486028,5.0864269733428955
2422,3.5,2,15,62.0,1.0,1,0.06406039642973906,bluestreets,antHC,PMN,3.3997469494768517,0.7857142857142857,11.0,sub-105,event_start,-0.014051972639947743,-0.486844003200531
2423,2.0,2,16,61.0,1.0,2,-0.810869366102073,bluestreets,antHC,PMN,2.6411306025679586,0.7857142857142857,12.5,sub-105,event_start,-0.8889817351717598,1.767430211417377
2424,6.0,2,17,62.0,1.0,3,-0.1911037511973782,bluestreets,antHC,PMN,2.3293664329202795,0.7857142857142857,5.0,sub-105,event_start,-0.269216120267065,1.5133752971887589
2425,0.0,2,18,67.0,1.0,4,0.06862089412881514,bluestreets,antHC,PMN,3.2921561592535036,0.7857142857142857,5.5,sub-105,event_start,-0.009491474940871658,-0.05360209941864014
2426,3.0,2,19,60.0,1.0,5,-0.49147715716718937,bluestreets,antHC,PMN,2.3011089000406826,0.7857142857142857,14.5,sub-105,event_start,-0.5695895262368762,0.6489339172840118
2427,0.0,2,20,52.0,0.0,6,0.061674851382033956,bluestreets,antHC,PMN,2.151800335274871,0.7857142857142857,0.0,sub-105,event_start,-0.016437517687652843,2.332305431365967
2428,0.0,2,21,67.0,1.0,7,0.18453042930018457,bluestreets,antHC,PMN,2.997577670572337,0.7857142857142857,13.5,sub-105,event_start,0.10641806023049777,-0.20141249895095825
2429,5.0,2,22,43.0,1.0,8,-0.40175082596248596,bluestreets,antHC,PMN,1.7427691717270901,0.7857142857142857,18.0,sub-105,event_start,-0.4798631950321728,0.3640674650669098
2430,0.0,2,23,71.0,1.0,9,0.46039540924191136,bluestreets,antHC,PMN,2.747757240506605,0.7857142857142857,8.0,sub-105,event_start,0.3822830401722246,-0.328230082988739
2431,7.5,2,24,75.0,1.0,10,-0.3145167647807136,bluestreets,antHC,PMN,2.1358449003430597,0.7857142857142857,7.5,sub-105,event_start,-0.39262913385040044,2.1762975305318832
2432,3.5,2,25,59.0,1.0,11,0.19240693596066571,bluestreets,antHC,PMN,3.4343391229342792,0.7857142857142857,15.0,sub-105,event_start,0.11429456689097892,0.38363730162382126
2433,0.0,2,26,20.0,0.0,12,-0.6905243279102654,bluestreets,antHC,PMN,2.418100898165754,0.7857142857142857,0.0,sub-105,event_start,-0.7686366969799522,0.9186583906412125
2434,0.0,2,27,17.0,0.0,13,-0.06133321569320555,bluestreets,antHC,PMN,2.088436656313131,0.7857142857142857,0.0,sub-105,event_start,-0.13944558476289234,0.5500289499759674
2435,6.5,2,28,89.0,1.0,14,0.21260896693386866,bluestreets,antHC,PMN,1.6156995468674022,0.7857142857142857,12.5,sub-105,event_start,0.13449659786418186,1.5435898751020432
2436,5.0,0,15,62.0,1.0,1,0.2178717711432624,bluestreets,antHC,PMN,2.0760097074499213,0.6428571428571429,12.5,sub-106,event_start,0.23138685675990672,1.07040835916996
