,central_d,delay,event_label,event_length,event_recalled,events,fc,movie,net1_label,net2_label,path_length,percent_events,peri_d,subject,window,boundary_diff,total_details,total_details_log,peri_d_log,fc_mc
3472,9.0,0,1,48.0,1.0,1,0.40869967546622377,barmaid,postHC,PMN,1.8927929447415337,0.7857142857142857,5.5,sub-109,event_middle,-0.4395237937569618,14.5,2.6741486494265287,1.7047480922384253,0.3002301627156952
3473,0.0,0,2,32.0,1.0,2,-0.43101412054065885,barmaid,postHC,PMN,2.9591189917472125,0.7857142857142857,5.0,sub-109,event_middle,-0.4042248800396919,5.0,1.6094379124341003,1.6094379124341003,-0.5394836332911874
3474,0.5,0,3,51.0,1.0,3,-0.2605151767000013,barmaid,postHC,PMN,2.832116096008884,0.7857142857142857,6.0,sub-109,event_middle,0.20474926941096783,6.5,1.8718021769015913,1.791759469228055,-0.36898468945052987
3475,2.0,0,4,24.0,1.0,4,0.5900530652422117,barmaid,postHC,PMN,1.6354273934812353,0.7857142857142857,8.5,sub-109,event_middle,-0.23650968074798584,10.5,2.3513752571634776,2.1400661634962708,0.4815835524916831
3476,1.5,0,5,91.0,1.0,5,0.2956428713593627,barmaid,postHC,PMN,1.9853293804063903,0.7857142857142857,4.5,sub-109,event_middle,0.33630359172821045,6.0,1.791759469228055,1.5040773967762742,0.1871733586088341
3477,2.5,0,6,41.0,1.0,6,0.10127899962401304,barmaid,postHC,PMN,2.3060809334678214,0.7857142857142857,9.0,sub-109,event_middle,0.09101152420043945,11.5,2.4423470353692043,2.1972245773362196,-0.00719051312651553
3478,1.5,0,7,98.0,1.0,7,-0.031246847198555572,barmaid,postHC,PMN,2.413897352760364,0.7857142857142857,3.0,sub-109,event_middle,0.36225271970033646,4.5,1.5040773967762742,1.0986122886681098,-0.13971635994908416
3479,0.0,0,8,31.0,1.0,8,-0.07983293609707422,barmaid,postHC,PMN,2.568535106488592,0.7857142857142857,7.0,sub-109,event_middle,1.2623597625643015,7.0,1.9459101490553132,1.9459101490553132,-0.18830244884760278
3480,0.0,0,9,36.0,1.0,9,0.4483517713250218,barmaid,postHC,PMN,1.7619261706910077,0.7857142857142857,12.5,sub-109,event_middle,-0.04901200532913208,12.5,2.5257286443082556,2.5257286443082556,0.3398822585744932
3482,4.0,0,11,63.0,1.0,11,-0.26283809514075546,barmaid,postHC,PMN,2.75924207783286,0.7857142857142857,10.5,sub-109,event_middle,0.4454842321574688,14.5,2.6741486494265287,2.3513752571634776,-0.37130760789128403
3485,5.5,0,14,111.0,1.0,14,0.5630636308821583,barmaid,postHC,PMN,1.6244025289387427,0.7857142857142857,17.5,sub-109,event_middle,0.2034921497106552,23.0,3.1354942159291497,2.8622008809294686,0.4545941181316297
3486,3.5,2,1,48.0,1.0,1,0.2784092089658013,barmaid,postHC,PMN,2.050028206309982,0.5,5.5,sub-111,event_middle,-0.37847527489066124,9.0,2.1972245773362196,1.7047480922384253,0.21845519654769108
3487,2.5,2,2,32.0,1.0,2,0.7416175740427104,barmaid,postHC,PMN,1.3969096873681142,0.5,4.5,sub-111,event_middle,0.9238066971302032,7.0,1.9459101490553132,1.5040773967762742,0.6816635616246003
3491,1.5,2,6,41.0,1.0,6,-0.06018644358651117,barmaid,postHC,PMN,2.470368144141689,0.5,4.0,sub-111,event_middle,0.2403760589659214,5.5,1.7047480922384253,1.3862943611198906,-0.12014045600462137
3492,1.0,2,7,98.0,1.0,7,0.4259654231571995,barmaid,postHC,PMN,1.821765866843317,0.5,0.0,sub-111,event_middle,0.8332861363887787,1.0,0.0,-inf,0.36601141073908927
3493,0.0,2,8,31.0,1.0,8,-0.017595004988294288,barmaid,postHC,PMN,2.3452573878184064,0.5,2.5,sub-111,event_middle,0.04207206517457962,2.5,0.9162907318741551,0.9162907318741551,-0.07754901740640449
3496,4.0,2,11,63.0,1.0,11,-0.24725034133849763,barmaid,postHC,PMN,2.615192845917188,0.5,1.5,sub-111,event_middle,-0.15726865082979202,5.5,1.7047480922384253,0.4054651081081644,-0.3072043537566078
3499,3.0,2,14,111.0,1.0,14,0.0447523281591965,barmaid,postHC,PMN,2.306588433283157,0.5,1.5,sub-111,event_middle,0.9074502885341644,4.5,1.5040773967762742,0.4054651081081644,-0.015201684258913703
3500,7.5,0,1,48.0,1.0,1,0.06395781006406537,barmaid,postHC,PMN,2.45112207946956,0.6428571428571429,2.5,sub-112,event_middle,-0.24861286580562592,10.0,2.302585092994046,0.9162907318741551,0.033687793409299026
3502,0.0,0,3,51.0,1.0,3,0.40453741518619335,barmaid,postHC,PMN,1.9042585581241198,0.6428571428571429,2.5,sub-112,event_middle,0.3139360575005412,2.5,0.9162907318741551,0.9162907318741551,0.374267398531427
3504,2.0,0,5,91.0,1.0,5,-0.25096855951175695,barmaid,postHC,PMN,2.649460876207841,0.6428571428571429,6.5,sub-112,event_middle,-0.381864070892334,8.5,2.1400661634962708,1.8718021769015913,-0.2812385761665233
3506,1.5,0,7,98.0,1.0,7,0.5065166178968072,barmaid,postHC,PMN,1.652405683745057,0.6428571428571429,5.0,sub-112,event_middle,0.7947677727788687,6.5,1.8718021769015913,1.6094379124341003,0.4762466012420409
3507,1.5,0,8,31.0,1.0,8,-0.04894009880054947,barmaid,postHC,PMN,2.4932808980725683,0.6428571428571429,4.0,sub-112,event_middle,-0.20564677193760872,5.5,1.7047480922384253,1.3862943611198906,-0.07921011545531581
3509,0.0,0,10,55.0,1.0,10,0.37885928681018416,barmaid,postHC,PMN,1.8867544835027115,0.6428571428571429,8.0,sub-112,event_middle,0.796927310526371,8.0,2.0794415416798357,2.0794415416798357,0.3485892701554178
3510,1.0,0,11,63.0,1.0,11,-0.13066416723631005,barmaid,postHC,PMN,2.5242041500776096,0.6428571428571429,1.0,sub-112,event_middle,-1.186261147260666,2.0,0.6931471805599453,0.0,-0.1609341838910764
3512,1.0,0,13,81.0,1.0,13,0.5651006792309515,barmaid,postHC,PMN,1.7203874104221448,0.6428571428571429,0.0,sub-112,event_middle,-0.20523004233837128,1.0,0.0,-inf,0.5348306625761852
3513,4.0,0,14,111.0,1.0,14,-0.10733003237287453,barmaid,postHC,PMN,2.5883290403501795,0.6428571428571429,8.0,sub-112,event_middle,0.6969837993383408,12.0,2.4849066497880004,2.0794415416798357,-0.13760004902764086
3514,9.5,2,1,48.0,1.0,1,0.40379114364151075,barmaid,postHC,PMN,1.908506878579943,0.7142857142857143,30.5,sub-115,event_middle,0.3160025142133236,40.0,3.6888794541139363,3.417726683613366,0.11033578587280785
3515,0.0,2,2,32.0,1.0,2,-0.1455805055063891,barmaid,postHC,PMN,2.75209366616283,0.7142857142857143,3.5,sub-115,event_middle,-0.07876793947070837,3.5,1.252762968495368,1.252762968495368,-0.43903586327509203
3517,1.0,2,4,24.0,1.0,4,0.4749048646060565,barmaid,postHC,PMN,1.7588934639578941,0.7142857142857143,2.5,sub-115,event_middle,0.31536101177334785,3.5,1.252762968495368,0.9162907318741551,0.1814495068373536
3520,1.5,2,7,98.0,1.0,7,0.19527788622537104,barmaid,postHC,PMN,2.086148936531283,0.7142857142857143,2.5,sub-115,event_middle,-0.432998621603474,4.0,1.3862943611198906,0.9162907318741551,-0.09817747154333187
3521,0.0,2,8,31.0,1.0,8,0.00566459873402092,barmaid,postHC,PMN,2.5047198954466405,0.7142857142857143,4.0,sub-115,event_middle,-0.2647940665483475,4.0,1.3862943611198906,1.3862943611198906,-0.287790759034682
3522,0.0,2,9,36.0,1.0,9,0.31567572174926756,barmaid,postHC,PMN,1.912178799315046,0.7142857142857143,8.5,sub-115,event_middle,0.04113408736884594,8.5,2.1400661634962708,2.1400661634962708,0.02222036398056465
3524,2.5,2,11,63.0,1.0,11,0.5817318425688213,barmaid,postHC,PMN,1.625965856577662,0.7142857142857143,3.5,sub-115,event_middle,0.4963354599894956,6.0,1.791759469228055,1.252762968495368,0.28827648480011836
3525,0.0,2,12,63.0,1.0,12,-0.44708424101460276,barmaid,postHC,PMN,2.9807988607407787,0.7142857142857143,3.0,sub-115,event_middle,-0.7450844757258892,3.0,1.0986122886681098,1.0986122886681098,-0.7405395987833057
3526,1.0,2,13,81.0,1.0,13,0.5702171272772589,barmaid,postHC,PMN,1.6153482706990037,0.7142857142857143,4.5,sub-115,event_middle,0.4175117090344429,5.5,1.7047480922384253,1.5040773967762742,0.276761769508556
3527,6.0,2,14,111.0,1.0,14,-0.22515242668342247,barmaid,postHC,PMN,2.6682329586754534,0.7142857142857143,1.0,sub-115,event_middle,0.23260004818439484,7.0,1.9459101490553132,0.0,-0.5186077844521254
3528,3.0,0,1,48.0,1.0,1,-0.18529146287002674,barmaid,postHC,PMN,2.664093171934027,0.7142857142857143,8.0,sub-117,event_middle,0.24766448140144348,11.0,2.3978952727983707,2.0794415416798357,-0.15377670657824072
3529,0.0,0,2,32.0,1.0,2,-0.5714804689616669,barmaid,postHC,PMN,3.1425762667281902,0.7142857142857143,4.0,sub-117,event_middle,-1.1098689883947372,4.0,1.3862943611198906,1.3862943611198906,-0.5399657126698809
3530,7.0,0,3,51.0,1.0,3,-0.44537229457081917,barmaid,postHC,PMN,3.081844850793104,0.7142857142857143,11.5,sub-117,event_middle,0.4572184607386589,18.5,2.917770732084279,2.4423470353692043,-0.41385753827903315
3531,0.0,0,4,24.0,1.0,4,-0.39745890450336446,barmaid,postHC,PMN,2.90650707586045,0.7142857142857143,4.0,sub-117,event_middle,1.4322200119495392,4.0,1.3862943611198906,1.3862943611198906,-0.36594414821157845
3532,2.5,0,5,91.0,1.0,5,0.12639298284656245,barmaid,postHC,PMN,2.25790141352808,0.7142857142857143,3.0,sub-117,event_middle,0.4451419934630394,5.5,1.7047480922384253,1.0986122886681098,0.15790773913834846
3533,2.0,0,6,41.0,1.0,6,0.304429007146442,barmaid,postHC,PMN,1.958631402438895,0.7142857142857143,8.0,sub-117,event_middle,1.2199231535196304,10.0,2.302585092994046,2.0794415416798357,0.335943763438228
3534,3.0,0,7,98.0,1.0,7,-0.10552730676213036,barmaid,postHC,PMN,2.6527485940197675,0.7142857142857143,10.0,sub-117,event_middle,-1.7957537472248077,13.0,2.5649493574615367,2.302585092994046,-0.07401255047034433
3538,3.5,0,11,63.0,1.0,11,0.011220840054566592,barmaid,postHC,PMN,2.4683433330071414,0.7142857142857143,6.5,sub-117,event_middle,0.18738800287246704,10.0,2.302585092994046,1.8718021769015913,0.042735596346352614
3540,1.0,0,13,81.0,1.0,13,0.12437305160249218,barmaid,postHC,PMN,2.311254580950397,0.7142857142857143,3.5,sub-117,event_middle,0.26510559022426605,4.5,1.5040773967762742,1.252762968495368,0.1558878078942782
3541,8.0,0,14,111.0,1.0,14,-0.02297254303042511,barmaid,postHC,PMN,2.5152146650014315,0.7142857142857143,10.0,sub-117,event_middle,0.3552235960960388,18.0,2.8903717578961645,2.302585092994046,0.008542213261360915
3542,4.0,2,1,48.0,1.0,1,0.4952414737864929,barmaid,postHC,PMN,1.6584744978565802,0.5714285714285714,4.0,sub-118,event_middle,4.64683985710144,8.0,2.0794415416798357,1.3862943611198906,0.3365672125302488
3543,0.0,2,2,32.0,1.0,2,0.04280860188952288,barmaid,postHC,PMN,2.4508887272577478,0.5714285714285714,2.0,sub-118,event_middle,1.445815458893776,2.0,0.6931471805599453,0.6931471805599453,-0.11586565936672125
3544,1.5,2,3,51.0,1.0,3,0.27642472343175856,barmaid,postHC,PMN,1.9570412850509171,0.5714285714285714,8.5,sub-118,event_middle,0.700667679309845,10.0,2.302585092994046,2.1400661634962708,0.11775046217551444
3546,1.0,2,5,91.0,1.0,5,0.2863170263272549,barmaid,postHC,PMN,1.9840593889984224,0.5714285714285714,2.0,sub-118,event_middle,1.4690486714243889,3.0,1.0986122886681098,0.6931471805599453,0.1276427650710108
3548,2.5,2,7,98.0,1.0,7,0.36735595119336706,barmaid,postHC,PMN,1.958333397891086,0.5714285714285714,5.5,sub-118,event_middle,1.420500785112381,8.0,2.0794415416798357,1.7047480922384253,0.20868168993712294
3549,0.0,2,8,31.0,1.0,8,-0.4412670729489161,barmaid,postHC,PMN,3.0113139027576694,0.5714285714285714,1.0,sub-118,event_middle,-0.23485566675662994,1.0,0.0,0.0,-0.5999413342051603
3551,0.0,2,10,55.0,1.0,10,0.5590593052672364,barmaid,postHC,PMN,1.6314759145580797,0.5714285714285714,4.0,sub-118,event_middle,-1.8818932175636292,4.0,1.3862943611198906,1.3862943611198906,0.40038504401099223
3555,3.0,2,14,111.0,1.0,14,0.10422223930497487,barmaid,postHC,PMN,2.328722228243168,0.5714285714285714,13.5,sub-118,event_middle,0.20326146483421326,16.5,2.803360380906535,2.6026896854443837,-0.05445202195126925
3556,2.5,2,1,48.0,1.0,1,-0.13843021068636405,barmaid,postHC,PMN,2.629176198802639,0.5714285714285714,4.0,sub-119,event_middle,0.39165857806801796,6.5,1.8718021769015913,1.3862943611198906,-0.2875947163324948
3558,3.5,2,3,51.0,1.0,3,0.6438330321436203,barmaid,postHC,PMN,1.629885000951745,0.5714285714285714,4.0,sub-119,event_middle,-0.48384975641965866,7.5,2.0149030205422647,1.3862943611198906,0.4946685264974896
3560,0.0,2,5,91.0,1.0,5,-0.4044135313402622,barmaid,postHC,PMN,3.137034112368518,0.5714285714285714,1.0,sub-119,event_middle,0.6199008636176586,1.0,0.0,0.0,-0.553578036986393
3562,1.0,2,7,98.0,1.0,7,-0.10786684128200645,barmaid,postHC,PMN,2.494584719867622,0.5714285714285714,1.0,sub-119,event_middle,1.3166816681623459,2.0,0.6931471805599453,0.0,-0.25703134692813717
3563,0.5,2,8,31.0,1.0,8,0.39344132976109236,barmaid,postHC,PMN,1.9251420283599832,0.5714285714285714,1.5,sub-119,event_middle,-0.4653533324599266,2.0,0.6931471805599453,0.4054651081081644,0.24427682411496165
3564,0.0,2,9,36.0,1.0,9,-0.06862495331144082,barmaid,postHC,PMN,2.4023809931705347,0.5714285714285714,1.0,sub-119,event_middle,-0.5302010923624039,1.0,0.0,0.0,-0.2177894589575715
3566,2.0,2,11,63.0,1.0,11,0.3193797684248269,barmaid,postHC,PMN,2.025211080172328,0.5714285714285714,1.5,sub-119,event_middle,0.05090334080159664,3.5,1.252762968495368,0.4054651081081644,0.1702152627786962
3569,2.0,2,14,111.0,1.0,14,-0.044026527724765833,barmaid,postHC,PMN,2.5399882853351055,0.5714285714285714,3.0,sub-119,event_middle,0.73333840072155,5.0,1.6094379124341003,1.0986122886681098,-0.19319103337089655
3570,2.5,0,1,48.0,1.0,1,0.08773375587484979,barmaid,postHC,PMN,2.2546565828758465,0.6428571428571429,5.0,sub-120,event_middle,-1.0402671284973621,7.5,2.0149030205422647,1.6094379124341003,-0.03211021283960286
3571,7.5,0,2,32.0,1.0,2,-0.05509013743958783,barmaid,postHC,PMN,2.4991831222014613,0.6428571428571429,6.5,sub-120,event_middle,1.4251509737223387,14.0,2.6390573296152584,1.8718021769015913,-0.17493410615404048
3572,1.5,0,3,51.0,1.0,3,-0.010806874726639168,barmaid,postHC,PMN,2.420105585961057,0.6428571428571429,1.0,sub-120,event_middle,0.44343358278274536,2.5,0.9162907318741551,0.0,-0.13065084344109182
3574,3.0,0,5,91.0,1.0,5,0.21360465144902988,barmaid,postHC,PMN,2.067884993841448,0.6428571428571429,2.0,sub-120,event_middle,0.2571450248360634,5.0,1.6094379124341003,0.6931471805599453,0.09376068273457723
3575,1.0,0,6,41.0,1.0,6,0.7489026337755762,barmaid,postHC,PMN,1.4170784452023717,0.6428571428571429,3.0,sub-120,event_middle,-0.9093234855681658,4.0,1.3862943611198906,1.0986122886681098,0.6290586650611235
3579,0.0,0,10,55.0,1.0,10,-0.16820046179546547,barmaid,postHC,PMN,2.6591810544099017,0.6428571428571429,5.0,sub-120,event_middle,0.12292063236236572,5.0,1.6094379124341003,1.6094379124341003,-0.2880444305099181
3580,0.5,0,11,63.0,1.0,11,0.0829617646964259,barmaid,postHC,PMN,2.317955392834578,0.6428571428571429,4.0,sub-120,event_middle,0.7779504582285881,4.5,1.5040773967762742,1.3862943611198906,-0.03688220401802675
3582,1.0,0,13,81.0,1.0,13,0.296885060443996,barmaid,postHC,PMN,2.0410537842293217,0.6428571428571429,4.5,sub-120,event_middle,0.6047213524580002,5.5,1.7047480922384253,1.5040773967762742,0.17704109172954335
3583,4.0,0,14,111.0,1.0,14,0.8146882172549991,barmaid,postHC,PMN,1.482356174001131,0.6428571428571429,4.0,sub-120,event_middle,-0.21308211982250214,8.0,2.0794415416798357,1.3862943611198906,0.6948442485405464
3584,3.5,0,1,48.0,1.0,1,0.8014663410498848,barmaid,postHC,PMN,1.3298773246895612,0.6428571428571429,8.5,sub-121,event_middle,2.209876596927643,12.0,2.4849066497880004,2.1400661634962708,0.6067407530695081
3585,4.0,0,2,32.0,1.0,2,-0.03312979131761825,barmaid,postHC,PMN,2.541243268983738,0.6428571428571429,2.0,sub-121,event_middle,0.7048543989658356,6.0,1.791759469228055,0.6931471805599453,-0.22785537929799493
3586,3.0,0,3,51.0,1.0,3,0.06885332085286415,barmaid,postHC,PMN,2.3244376650250245,0.6428571428571429,4.0,sub-121,event_middle,0.48572264797985554,7.0,1.9459101490553132,1.3862943611198906,-0.12587226712751254
3587,2.5,0,4,24.0,1.0,4,-0.4106315006782458,barmaid,postHC,PMN,2.914190859824481,0.6428571428571429,0.5,sub-121,event_middle,-0.9147955179214478,3.0,1.0986122886681098,-0.6931471805599453,-0.6053570886586225
3589,1.0,0,6,41.0,1.0,6,-0.6933399411279065,barmaid,postHC,PMN,3.1466140700349747,0.6428571428571429,6.5,sub-121,event_middle,0.8854100778698921,7.5,2.0149030205422647,1.8718021769015913,-0.8880655291082832
3590,0.0,0,7,98.0,1.0,7,0.6891156149537121,barmaid,postHC,PMN,1.5250879575446674,0.6428571428571429,2.0,sub-121,event_middle,0.8153247274458408,2.0,0.6931471805599453,0.6931471805599453,0.49439002697333545
3591,0.0,0,8,31.0,1.0,8,-0.7704308916104221,barmaid,postHC,PMN,3.3007377712748016,0.6428571428571429,1.0,sub-121,event_middle,1.1842206716537476,1.0,0.0,0.0,-0.9651564795907988
3594,1.5,0,11,63.0,1.0,11,0.4927868400821094,barmaid,postHC,PMN,1.73928449213586,0.6428571428571429,4.5,sub-121,event_middle,-5.147954821586609,6.0,1.791759469228055,1.5040773967762742,0.29806125210173273
3597,1.5,0,14,111.0,1.0,14,-0.042387766034571804,barmaid,postHC,PMN,2.510904565665278,0.6428571428571429,0.5,sub-121,event_middle,0.44336414709687233,2.0,0.6931471805599453,-0.6931471805599453,-0.23711335401494849
3598,3.0,2,1,48.0,1.0,1,0.14853480049822243,barmaid,postHC,PMN,2.230340603283208,0.35714285714285715,6.0,sub-123,event_middle,-0.36022961884737015,9.0,2.1972245773362196,1.791759469228055,0.03706660621166971
3600,2.0,2,3,51.0,1.0,3,0.005888909488822309,barmaid,postHC,PMN,2.577853849489441,0.35714285714285715,1.0,sub-123,event_middle,0.8356693461537361,3.0,1.0986122886681098,0.0,-0.1055792847977304
3602,2.5,2,5,91.0,1.0,5,-0.44421356507016946,barmaid,postHC,PMN,2.9736368366696695,0.35714285714285715,2.5,sub-123,event_middle,0.11384592764079571,5.0,1.6094379124341003,0.9162907318741551,-0.5556817593567221
3608,0.0,2,11,63.0,1.0,11,-0.14408151397983757,barmaid,postHC,PMN,2.5344767946320252,0.35714285714285715,5.0,sub-123,event_middle,0.14052256383001804,5.0,1.6094379124341003,1.6094379124341003,-0.2555497082663903
3611,2.0,2,14,111.0,1.0,14,0.10921595314528759,barmaid,postHC,PMN,2.324165076996326,0.35714285714285715,0.0,sub-123,event_middle,0.7088596969842911,2.0,0.6931471805599453,-inf,-0.0022522411412651266
3612,1.0,0,1,48.0,1.0,1,0.32911261677964315,barmaid,postHC,PMN,1.9704752808023247,0.7142857142857143,1.0,sub-124,event_middle,1.143179938197136,2.0,0.6931471805599453,0.0,0.2434748948390544
3613,3.0,0,2,32.0,1.0,2,0.1586273408188402,barmaid,postHC,PMN,2.1680034055519077,0.7142857142857143,11.5,sub-124,event_middle,-0.6140476912260056,14.5,2.6741486494265287,2.4423470353692043,0.07298961887825145
3616,3.0,0,5,91.0,1.0,5,-0.1449966019399135,barmaid,postHC,PMN,2.792651269331335,0.7142857142857143,4.5,sub-124,event_middle,-0.1997722089290619,7.5,2.0149030205422647,1.5040773967762742,-0.23063432388050226
3617,1.0,0,6,41.0,1.0,6,0.0007945992103405112,barmaid,postHC,PMN,2.4492520784656584,0.7142857142857143,4.5,sub-124,event_middle,0.3700461722910404,5.5,1.7047480922384253,1.5040773967762742,-0.08484312273024823
3618,3.5,0,7,98.0,1.0,7,0.21640085525471023,barmaid,postHC,PMN,2.1488504254322334,0.7142857142857143,7.5,sub-124,event_middle,1.0508221443742514,11.0,2.3978952727983707,2.0149030205422647,0.13076313331412148
3619,0.5,0,8,31.0,1.0,8,-0.43368461490356974,barmaid,postHC,PMN,2.9147260237698887,0.7142857142857143,5.0,sub-124,event_middle,0.4515400379896164,5.5,1.7047480922384253,1.6094379124341003,-0.5193223368441585
3621,0.0,0,10,55.0,1.0,10,-0.15903436662082135,barmaid,postHC,PMN,2.6651922237365806,0.7142857142857143,5.5,sub-124,event_middle,-0.43923884630203247,5.5,1.7047480922384253,1.7047480922384253,-0.2446720885614101
3622,3.5,0,11,63.0,1.0,11,0.18913307360365664,barmaid,postHC,PMN,2.178953104737207,0.7142857142857143,7.5,sub-124,event_middle,-0.8561085369437933,11.0,2.3978952727983707,2.0149030205422647,0.10349535166306789
3624,0.0,0,13,81.0,1.0,13,0.022178286482281716,barmaid,postHC,PMN,2.280126141749822,0.7142857142857143,5.0,sub-124,event_middle,1.296562448143959,5.0,1.6094379124341003,1.6094379124341003,-0.06345943545830703
3625,3.0,0,14,111.0,1.0,14,-0.06408911424787027,barmaid,postHC,PMN,2.4952074365406607,0.7142857142857143,7.0,sub-124,event_middle,-1.0916989371180534,10.0,2.302585092994046,1.9459101490553132,-0.149726836188459
3626,9.0,0,1,48.0,1.0,1,0.24609828110818033,barmaid,postHC,PMN,2.147765587221764,1.0,6.0,sub-126,event_middle,0.9078993778675795,15.0,2.70805020110221,1.791759469228055,0.052756478361804415
3627,1.5,0,2,32.0,1.0,2,0.27624228081889185,barmaid,postHC,PMN,2.0407259595995,1.0,8.0,sub-126,event_middle,0.8028343692421913,9.5,2.2512917986064953,2.0794415416798357,0.08290047807251594
3628,3.0,0,3,51.0,1.0,3,-0.0668276113816836,barmaid,postHC,PMN,2.6414505680657134,1.0,6.5,sub-126,event_middle,-0.22823008545674384,9.5,2.2512917986064953,1.8718021769015913,-0.2601694141280595
3629,1.5,0,4,24.0,1.0,4,1.0596768821906597,barmaid,postHC,PMN,1.2601911182651933,1.0,6.5,sub-126,event_middle,0.8815838545560837,8.0,2.0794415416798357,1.8718021769015913,0.8663350794442838
3630,5.5,0,5,91.0,1.0,5,-0.5316304863223901,barmaid,postHC,PMN,3.0692923713708384,1.0,6.5,sub-126,event_middle,-0.2842114120721817,12.0,2.4849066497880004,1.8718021769015913,-0.724972289068766
3631,1.0,0,6,41.0,1.0,6,-0.3867635723965415,barmaid,postHC,PMN,2.858773252354586,1.0,10.0,sub-126,event_middle,0.2513118991628289,11.0,2.3978952727983707,2.302585092994046,-0.5801053751429175
3632,4.0,0,7,98.0,1.0,7,0.44280584456036404,barmaid,postHC,PMN,1.8422311982137518,1.0,12.5,sub-126,event_middle,-0.08509464282542467,16.5,2.803360380906535,2.5257286443082556,0.24946404181398812
3633,0.5,0,8,31.0,1.0,8,0.453245408157551,barmaid,postHC,PMN,1.7700735126237863,1.0,10.0,sub-126,event_middle,-0.05748093407601118,10.5,2.3513752571634776,2.302585092994046,0.2599036054111751
3635,0.0,0,10,55.0,1.0,10,-0.022508145067248488,barmaid,postHC,PMN,2.690428424193795,1.0,6.0,sub-126,event_middle,0.18179644085466862,6.0,1.791759469228055,1.791759469228055,-0.2158499478136244
3636,2.0,0,11,63.0,1.0,11,0.3990473741248599,barmaid,postHC,PMN,1.882118754579734,1.0,5.5,sub-126,event_middle,0.42390477657318115,7.5,2.0149030205422647,1.7047480922384253,0.205705571378484
3637,1.0,0,12,63.0,1.0,12,0.9074111319688498,barmaid,postHC,PMN,1.3465184667582673,1.0,10.5,sub-126,event_middle,-0.2180229052901268,11.5,2.4423470353692043,2.3513752571634776,0.7140693292224739
3638,1.0,0,13,81.0,1.0,13,0.9533048323787764,barmaid,postHC,PMN,1.1404176294613737,1.0,4.0,sub-126,event_middle,0.4531801789999008,5.0,1.6094379124341003,1.3862943611198906,0.7599630296324005
3639,6.0,0,14,111.0,1.0,14,-1.0297697105998866,barmaid,postHC,PMN,3.5660090104037487,1.0,12.5,sub-126,event_middle,0.15687941014766693,18.5,2.917770732084279,2.5257286443082556,-1.2231115133462627
3640,5.0,2,1,48.0,1.0,1,0.8208546985385397,barmaid,postHC,PMN,1.3846930329989904,0.42857142857142855,5.0,sub-127,event_middle,-0.3120276667177677,10.0,2.302585092994046,1.6094379124341003,0.6220304011061012
3642,7.0,2,3,51.0,1.0,3,0.36074612304445913,barmaid,postHC,PMN,1.9043361160915673,0.42857142857142855,9.0,sub-127,event_middle,0.1861970815807581,16.0,2.772588722239781,2.1972245773362196,0.1619218256120207
3644,2.0,2,5,91.0,1.0,5,0.19154120054370172,barmaid,postHC,PMN,2.1704210683184755,0.42857142857142855,1.0,sub-127,event_middle,0.4196582157164812,3.0,1.0986122886681098,0.0,-0.007283096888736712
3647,0.5,2,8,31.0,1.0,8,-0.006457527788840181,barmaid,postHC,PMN,2.4055716085970262,0.42857142857142855,4.5,sub-127,event_middle,-0.2601003311574459,5.0,1.6094379124341003,1.5040773967762742,-0.2052818252212786
3649,0.0,2,10,55.0,1.0,10,0.3493144432340837,barmaid,postHC,PMN,1.8980654686286413,0.42857142857142855,10.5,sub-127,event_middle,-3.048696346580982,10.5,2.3513752571634776,2.3513752571634776,0.1504901458016453
3653,4.5,2,14,111.0,1.0,14,-0.17168492828602447,barmaid,postHC,PMN,2.5762837000910968,0.42857142857142855,4.0,sub-127,event_middle,0.23975223302841187,8.5,2.1400661634962708,1.3862943611198906,-0.3705092257184629
3654,10.5,2,1,48.0,1.0,1,0.32365349623513956,barmaid,postHC,PMN,1.9528245809654878,0.57,30.5,sub-128,event_middle,1.4483969658613205,41.0,3.713572066704308,3.417726683613366,0.05883286733888371
3656,0.0,2,3,51.0,0.0,3,-0.13548835459724407,barmaid,postHC,PMN,2.68088350649751,0.57,0.5,sub-128,event_middle,1.7858685553073883,0.5,-0.6931471805599453,-0.6931471805599453,-0.4003089834934999
3658,4.0,2,5,91.0,1.0,5,0.51585675619462,barmaid,postHC,PMN,1.7853460026994796,0.57,10.5,sub-128,event_middle,-0.32106010615825653,14.5,2.6741486494265287,2.3513752571634776,0.25103612729836416
3659,2.0,2,6,41.0,1.0,6,-0.5517743989631703,barmaid,postHC,PMN,3.1915506850558337,0.57,9.5,sub-128,event_middle,0.6898114485666156,11.5,2.4423470353692043,2.2512917986064953,-0.8165950278594261
3660,1.5,2,7,98.0,1.0,7,0.10772659928289331,barmaid,postHC,PMN,2.3051529590404125,0.57,7.5,sub-128,event_middle,1.058984398841858,9.0,2.1972245773362196,2.0149030205422647,-0.15709402961336255
3661,1.0,2,8,31.0,1.0,8,-0.14405590515721825,barmaid,postHC,PMN,2.647781179097866,0.57,8.0,sub-128,event_middle,-0.2779601439833641,9.0,2.1972245773362196,2.0794415416798357,-0.4088765340534741
3664,0.5,2,11,63.0,1.0,11,-0.10285526194253806,barmaid,postHC,PMN,2.464549395530861,0.57,14.5,sub-128,event_middle,-0.021939001977443695,15.0,2.70805020110221,2.6741486494265287,-0.36767589083879393
